40,1.2,1.7,0
37,0.45,1.65,0
50,0.2,1.2,-0.1850224
65,0.2,1.3,0
43,1,1.1,0.91275334
35,1.6,1.1,0
40,1.4,1.45,-0.23225633
63,0.6,1.15,0.51661293
53,0.8,1,0.92477869
40,0.45,1.6,-0.1455
40,2.4,1.1,0.54870792
43,2.8,1.75,-0.23081195
40,3.2,1.6,-0.44603461
40,1,1.1,0.9162426
43,1.8,1.75,0
40,0.45,1.65,-0.1355
47,0.4,1.15,0.90242223
53,0.4,1.3,-0.29947827
43,0.4,1.7,-0.11832952
45,1,1.6,-0.27676218
60,0.4,1.3,0
47,2,1.6,-0.37270026
40,3,1.65,-0.39246442
45,1.4,2,0
47,1.2,1.6,-0.31948161
40,3,1.45,-0.52250931
40,2.2,1.8,0
40,2,1.75,0
40,2.6,1.5,-0.44711258
63,0.2,1.25,0
55,0.8,1.7,0
43,1.2,1.7,-0.16086189
53,0.8,1.5,0
35,1,1.1,0.9224
40,2.8,1.65,-0.3669067
40,1.8,1.35,0.37535734
40,2.8,1.1,0.59796791
35,0.45,1.2,0.909
43,0.6,1.1,0.91650833
50,1.8,1.6,-0.33251676
45,0.4,1.8,0
45,1.8,1.3,-0.52759785
45,1,1.05,0.92013304
40,2.8,1.45,-0.49989593
35,1.8,1.7,0
60,0.8,1.3,-0.50207311
35,2.4,1.8,0
35,2.8,1.1,0.4489
57,1.2,1.2,-0.6208281
45,0.8,2,0
47,1.4,1.3,-0.51009972
37,0.45,1.9,0
35,0.2,1.6,0
45,0.2,1.5,-0.10356219
50,0.4,1.4,-0.24791519
40,1.4,1.2,0.34421139
43,0.4,1.75,0
55,0.6,1.4,0
40,3,1.75,-0.27201527
57,0.2,1.1,0.90393093
40,1.4,1.7,0
45,0.8,1.6,-0.2514656
40,3,1.9,0
35,1.2,1.2,0
60,1.2,1.35,-0.5570235
43,2.4,1.9,0
40,3.2,1.8,-0.20988695
50,0.6,1.15,-0.42279262
40,1,1.35,-0.19479267
53,0.45,1.1,0.9068
60,0.6,1.2,-0.47773837
40,0.6,1.9,0
47,1.6,1.8,0
45,1.2,1.4,-0.4034377
43,2.4,1.75,-0.18238359
55,1.2,1.1,0.63611148
35,0.6,1.5,0
45,0.4,1.15,0.90488774
45,2,1.75,-0.13144615
55,0.4,1.2,-0.34875615
35,0.4,1.2,0.9093
35,1,1.2,0
35,0.45,1.75,0
45,1.2,1.6,-0.3006323
45,0.45,1.35,-0.2572
45,1.2,1.8,0
60,0.45,1.25,-0.3769
45,1,1.5,-0.3276872
40,0.4,1.9,0
40,1,1.3,-0.21317633
45,0.2,1.25,-0.16139573
45,2.4,1.6,-0.39646315
45,1.8,1.8,0
43,0.8,1.7,-0.17428519
35,1.2,1.6,0
40,0.2,1.6,0
40,0.45,1.4,-0.1703
60,1.2,1.1,0.67373362
40,0.45,1.7,-0.1236
43,0.8,1.6,-0.21820413
40,2.4,1.65,-0.29135598
50,1,1.55,-0.34543033
40,1,1.25,-0.23023092
57,1.2,1.5,0
40,1,1.55,0
53,0.6,1.5,0
53,1.2,1.15,0.60364839
47,0.6,1.5,-0.27000609
47,0.8,1.1,0.91046181
40,3,1.85,0
47,2,1.8,0
43,1.2,1.2,-0.41681272
45,1.8,2,0
40,1.6,1.1,0.41558032
47,2.2,1.6,-0.37256712
47,0.6,1.15,-0.3821275
35,0.45,1.8,0
